t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, -3748.000000, -15647.000000, 13018.000000, -34.000000, 144.000000, 15.000000, 0.020000, -3902.000000, -15946.000000, 3014.000000, -270.000000, 204.000000, -23.000000, 0.020000, 324.000000, -4174.000000, -14984.000000, -58.000000, 194.000000, 95.000000, 0.020000, 135.000000, -3939.000000, -15192.000000, 23.000000, 83.000000, -76.000000, 0.020000, -15452.000000, 81.000000, -3479.000000, -82.000000, 71.000000, 180.000000, 0.020000, -15572.000000, -68.000000, -1930.000000, 24.000000, 99.000000, 110.000000
0.040000, -3799.000000, -15647.000000, 13011.000000, -58.000000, 126.000000, -6.000000, 0.040000, -3908.000000, -15906.000000, 3141.000000, -255.000000, 213.000000, -4.000000, 0.040000, 322.000000, -4114.000000, -15031.000000, -33.000000, 171.000000, 86.000000, 0.040000, 97.000000, -3928.000000, -15210.000000, 40.000000, 78.000000, -92.000000, 0.040000, -15479.000000, 43.000000, -3458.000000, -68.000000, 88.000000, 179.000000, 0.040000, -15588.000000, -58.000000, -1962.000000, 31.000000, 100.000000, 122.000000
0.060000, -3757.000000, -15664.000000, 13100.000000, -44.000000, 130.000000, 6.000000, 0.060000, -3870.000000, -15967.000000, 3131.000000, -260.000000, 217.000000, -6.000000, 0.060000, 351.000000, -4159.000000, -15024.000000, -44.000000, 177.000000, 81.000000, 0.060000, 129.000000, -3874.000000, -15180.000000, 43.000000, 55.000000, -98.000000, 0.060000, -15455.000000, 66.000000, -3487.000000, -75.000000, 79.000000, 203.000000, 0.060000, -15580.000000, -53.000000, -1979.000000, 24.000000, 104.000000, 105.000000
0.080000, -3782.000000, -15643.000000, 13095.000000, -55.000000, 142.000000, -15.000000, 0.080000, -3859.000000, -15935.000000, 3027.000000, -257.000000, 215.000000, -17.000000, 0.080000, 313.000000, -4094.000000, -14964.000000, -43.000000, 181.000000, 98.000000, 0.080000, 71.000000, -3896.000000, -15207.000000, 24.000000, 76.000000, -96.000000, 0.080000, -15479.000000, 36.000000, -3482.000000, -88.000000, 87.000000, 188.000000, 0.080000, -15540.000000, -89.000000, -2022.000000, 27.000000, 101.000000, 97.000000
0.100000, -3794.000000, -15695.000000, 13079.000000, -37.000000, 121.000000, -2.000000, 0.100000, -3896.000000, -15936.000000, 3043.000000, -271.000000, 199.000000, 0.000000, 0.100000, 307.000000, -4168.000000, -15014.000000, -34.000000, 189.000000, 87.000000, 0.100000, 80.000000, -3886.000000, -15217.000000, 26.000000, 76.000000, -111.000000, 0.100000, -15471.000000, 50.000000, -3506.000000, -84.000000, 68.000000, 195.000000, 0.100000, -15618.000000, -73.000000, -2023.000000, 24.000000, 109.000000, 104.000000
0.120000, -3747.000000, -15664.000000, 13093.000000, -61.000000, 118.000000, 16.000000, 0.120000, -3890.000000, -15943.000000, 2990.000000, -267.000000, 211.000000, -8.000000, 0.120000, 325.000000, -4120.000000, -15053.000000, -43.000000, 172.000000, 92.000000, 0.120000, 74.000000, -3882.000000, -15149.000000, 27.000000, 57.000000, -106.000000, 0.120000, -15438.000000, 87.000000, -3446.000000, -87.000000, 83.000000, 184.000000, 0.120000, -15538.000000, -98.000000, -1915.000000, 39.000000, 91.000000, 111.000000
0.140000, -3764.000000, -15681.000000, 13077.000000, -63.000000, 134.000000, 3.000000, 0.140000, -3911.000000, -15941.000000, 3008.000000, -249.000000, 205.000000, 2.000000, 0.140000, 290.000000, -4148.000000, -14993.000000, -41.000000, 172.000000, 85.000000, 0.140000, 123.000000, -3963.000000, -15250.000000, 26.000000, 78.000000, -91.000000, 0.140000, -15469.000000, 29.000000, -3446.000000, -77.000000, 79.000000, 176.000000, 0.140000, -15605.000000, -96.000000, -2029.000000, 29.000000, 112.000000, 103.000000
0.160000, -3763.000000, -15678.000000, 13057.000000, -67.000000, 139.000000, 1.000000, 0.160000, -3908.000000, -15923.000000, 3065.000000, -248.000000, 205.000000, 9.000000, 0.160000, 294.000000, -4147.000000, -15025.000000, -41.000000, 183.000000, 92.000000, 0.160000, 112.000000, -3889.000000, -15200.000000, 29.000000, 89.000000, -98.000000, 0.160000, -15495.000000, 79.000000, -3396.000000, -93.000000, 91.000000, 174.000000, 0.160000, -15582.000000, -117.000000, -1971.000000, 37.000000, 105.000000, 137.000000
0.180000, -3791.000000, -15658.000000, 13008.000000, -67.000000, 119.000000, 5.000000, 0.180000, -3886.000000, -15954.000000, 3047.000000, -263.000000, 222.000000, -1.000000, 0.180000, 345.000000, -4097.000000, -14974.000000, -36.000000, 175.000000, 100.000000, 0.180000, 105.000000, -3910.000000, -15304.000000, 51.000000, 92.000000, -99.000000, 0.180000, -15462.000000, 56.000000, -3450.000000, -100.000000, 84.000000, 195.000000, 0.180000, -15566.000000, -89.000000, -1943.000000, 21.000000, 96.000000, 110.000000
0.200000, -3769.000000, -15675.000000, 13049.000000, -64.000000, 132.000000, 1.000000, 0.200000, -3860.000000, -15930.000000, 3143.000000, -245.000000, 208.000000, 8.000000, 0.200000, 320.000000, -4159.000000, -15026.000000, -40.000000, 188.000000, 85.000000, 0.200000, 118.000000, -3909.000000, -15180.000000, 17.000000, 97.000000, -102.000000, 0.200000, -15517.000000, 61.000000, -3506.000000, -101.000000, 90.000000, 185.000000, 0.200000, -15558.000000, -65.000000, -2039.000000, 14.000000, 101.000000, 100.000000
