t, u_comp_lqr, u_phiobs, u_fullobs
2.779998, 0.000000, 0.000000, 0.000000
2.799998, 0.000000, 0.000000, 0.000000
2.819998, 0.000000, 0.000000, 0.000000
2.839998, 0.000000, 0.000000, 0.000000
2.859998, 0.000000, 0.000000, 0.000000
2.879998, 0.000000, 0.000000, 0.000000
2.899998, 0.000000, 0.000000, 0.000000
2.919998, 0.000000, 0.000000, 0.000000
2.939998, 0.000000, 0.000000, 0.000000
2.959998, 0.000000, 0.000000, 0.000000
2.979998, 0.000000, 0.000000, 0.000000
2.999998, 0.000000, 0.000000, 0.000000
3.019998, 0.000000, 0.000000, 0.000000
3.039998, 0.000000, 0.000000, 0.000000
3.059998, 0.110000, 0.000000, 0.000000
3.079998, 0.110000, 0.110000, 0.110000
3.099998, 0.110000, 0.110000, 0.110000
3.119998, 0.110000, 0.110000, 0.110000
3.139998, 0.093854, 0.110000, 0.026869
3.159998, 0.110000, 0.100670, -0.062155
3.179998, -0.002114, -0.012456, -0.046786
3.199998, 0.019676, -0.012872, 0.110000
3.219998, -0.006447, -0.038847, 0.110000
3.239998, -0.012410, -0.062302, 0.110000
3.259998, -0.015918, -0.074496, 0.110000
3.279998, -0.020948, -0.082142, 0.110000
3.299998, -0.028474, -0.087974, 0.110000
3.319998, -0.039787, -0.092823, 0.110000
3.339998, -0.048207, -0.093357, 0.110000
3.359998, -0.061625, -0.091550, 0.110000
3.379997, -0.067126, -0.085250, 0.110000
3.399997, -0.053332, -0.069761, 0.110000
3.419997, -0.053444, -0.066527, -0.094680
3.439997, -0.046382, -0.057323, -0.097400
3.459997, -0.018234, -0.046435, -0.101351
3.479997, -0.020280, -0.062874, -0.073336
3.499997, -0.028781, -0.078793, -0.072445
3.519997, -0.026180, -0.080683, -0.079579
3.539997, -0.028153, -0.081804, -0.075052
3.559997, -0.024423, -0.081521, -0.074916
3.579997, -0.023078, -0.082172, -0.067140
3.599997, -0.022970, -0.084741, -0.061040
3.619997, -0.026812, -0.086866, -0.055985
3.639997, -0.029047, -0.089377, -0.054165
3.659997, -0.043358, -0.089531, -0.052565
3.679997, -0.046002, -0.076797, -0.070742
3.699997, -0.029761, -0.061190, -0.082722
3.719997, -0.027743, -0.064331, -0.070838
3.739997, -0.023213, -0.066600, -0.075411
3.759997, -0.018522, -0.067183, -0.079284
3.779997, -0.016516, -0.072171, -0.080850
3.799997, -0.013662, -0.079641, -0.082167
3.819997, -0.021542, -0.088908, -0.078681
3.839997, -0.022711, -0.090965, -0.087222
3.859997, -0.027583, -0.089020, -0.089452
3.879997, -0.018123, -0.081817, -0.099767
3.899997, -0.020208, -0.088274, -0.087408
3.919997, -0.022784, -0.090653, -0.086740
3.939997, -0.011385, -0.080355, -0.094587
3.959997, -0.002756, -0.079488, -0.085917
3.979997, -0.002329, -0.087016, -0.075151
3.999997, -0.008314, -0.093575, -0.070298
4.019997, -0.003281, -0.092078, -0.073987
4.039997, -0.010915, -0.093704, -0.067498
4.059997, -0.010786, -0.094024, -0.073822
4.079997, -0.014068, -0.094958, -0.071658
4.099997, -0.011460, -0.095461, -0.073973
4.119997, -0.012689, -0.096282, -0.071517
4.139997, -0.014838, -0.100328, -0.069615
4.159997, -0.016299, -0.096588, -0.072402
4.179997, -0.003375, -0.087495, -0.079113
4.199997, -0.005660, -0.090001, -0.067249
4.219997, -0.005152, -0.093749, -0.068751
4.239997, -0.007534, -0.095841, -0.067608
4.259997, -0.009186, -0.098611, -0.069244
4.279997, -0.020059, -0.103074, -0.069432
4.299997, -0.023160, -0.099260, -0.082238
4.319997, -0.019636, -0.090007, -0.091445
4.339997, -0.007840, -0.082692, -0.095211
4.359997, -0.001316, -0.085898, -0.087225
4.379997, 0.000695, -0.092426, -0.081854
4.399997, 0.002693, -0.098465, -0.079411
4.419997, -0.008619, -0.108620, -0.072941
4.439997, -0.019089, 0.110000, -0.080305
4.459997, -0.019825, -0.107096, -0.089485
4.479997, -0.015031, -0.100935, -0.092506
4.499997, -0.013154, -0.099913, -0.089570
4.519997, -0.007260, -0.097464, -0.090529
4.539997, -0.000202, -0.095032, -0.087671
4.559997, 0.002340, -0.096665, -0.083632
4.579997, 0.003421, -0.104593, -0.081060
4.599997, -0.010156, 0.110000, -0.073175
4.619997, -0.013039, 0.110000, -0.081727
4.639997, -0.018262, 0.110000, -0.081021
4.659997, -0.007008, 0.110000, -0.085646
4.679996, -0.010547, 0.110000, -0.071041
4.699996, -0.007477, 0.110000, -0.070414
4.719996, -0.016241, 0.110000, -0.062829
4.739996, -0.023651, 0.110000, -0.073462
4.759996, -0.022943, -0.108163, -0.084163
4.779996, -0.015048, -0.104376, -0.087361
4.799996, -0.014970, -0.109508, -0.078858
4.819996, -0.011820, -0.106432, -0.081413
4.839996, 0.001667, -0.096739, -0.085306
4.859996, 0.000742, -0.102838, -0.070633
4.879996, -0.011339, 0.110000, -0.066791
4.899996, -0.012151, 0.110000, -0.080546
4.919996, -0.017589, 0.110000, -0.081024
4.939996, -0.003943, -0.107739, -0.089383
4.959996, 0.004530, -0.106545, -0.079488
4.979996, -0.001191, 0.110000, -0.070222
4.999996, -0.012207, 0.110000, -0.072851
5.019996, -0.013580, 0.110000, -0.084671
5.039996, -0.017988, 0.110000, -0.083985
5.059996, -0.005339, 0.110000, -0.091875
5.079996, -0.002745, 0.110000, -0.081758
5.099996, 0.004508, -0.109596, -0.083435
5.119996, -0.004307, 0.110000, -0.075280
5.139996, -0.013700, 0.110000, -0.082266
5.159996, -0.011908, 0.110000, -0.090657
5.179996, -0.006754, 0.110000, -0.083822
5.199996, -0.001857, 0.110000, -0.073703
5.219996, -0.006857, 0.110000, -0.064403
5.239996, -0.011655, 0.110000, -0.067407
5.259996, -0.020686, 0.110000, -0.069847
5.279996, -0.024841, 0.110000, -0.077920
5.299996, -0.017058, -0.109031, -0.085733
5.319996, -0.013257, -0.099897, -0.083575
5.339996, 0.004947, -0.085723, -0.089625
5.359996, 0.004721, -0.089744, -0.075798
5.379996, -0.000567, -0.101983, -0.077864
5.399996, 0.000309, 0.110000, -0.083503
5.419996, -0.003418, 0.110000, -0.079461
5.439996, 0.001133, 0.110000, -0.080342
5.459996, -0.001721, 0.110000, -0.074093
5.479996, -0.012754, 0.110000, -0.076315
5.499996, -0.014055, -0.107937, -0.091021
5.519996, -0.008109, -0.105691, -0.094660
5.539996, 0.005418, -0.105735, -0.089281
5.559996, 0.006568, 0.110000, -0.073142
5.579996, 0.002835, 0.110000, -0.069266
5.599996, -0.005389, 0.110000, -0.068848
5.619996, -0.016460, 0.110000, -0.073382
5.639996, -0.008202, 0.110000, -0.084564
5.659996, -0.001363, 0.110000, -0.076974
5.679996, -0.004592, 0.110000, -0.068572
5.699996, -0.006031, -0.105378, -0.071912
5.719995, -0.007960, -0.104259, -0.074997
5.739995, -0.006181, -0.109190, -0.075867
5.759995, 0.004186, -0.109302, -0.076053
5.779995, 0.010404, 0.110000, -0.068126
5.799995, 0.000401, 0.110000, -0.063464
5.819995, -0.003177, 0.110000, -0.074820
5.839995, -0.024850, 0.110000, -0.076781
5.859995, -0.009549, -0.109193, -0.104980
5.879995, -0.001150, -0.103403, -0.096103
5.899995, 0.005830, -0.105007, -0.091218
5.919995, -0.003118, 0.110000, -0.083460
5.939995, -0.005498, 0.110000, -0.089188
5.959995, -0.007625, 0.110000, -0.087032
5.979995, -0.013615, 0.110000, -0.083689
5.999995, -0.003126, 0.110000, -0.090607
6.019995, 0.003582, 0.110000, -0.084027
6.039995, -0.010249, 0.110000, -0.075256
6.059995, -0.016833, 0.110000, -0.090199
6.079995, -0.003773, 0.110000, -0.097017
6.099995, -0.010339, 0.110000, -0.081332
6.119995, -0.002983, 0.110000, -0.090149
6.139995, -0.001351, 0.110000, -0.083440
6.159995, -0.003433, 0.110000, -0.079056
6.179995, -0.011546, 0.110000, -0.074931
6.199995, -0.002623, 0.110000, -0.080688
6.219995, -0.002453, 0.110000, -0.070739
6.239995, -0.000880, 0.110000, -0.073284
6.259995, -0.005625, 0.110000, -0.072274
6.279995, -0.011389, 0.110000, -0.074102
6.299995, -0.004713, 0.110000, -0.077561
6.319995, -0.005423, 0.110000, -0.068509
6.339995, -0.008535, 0.110000, -0.069186
6.359995, -0.005464, 0.110000, -0.073960
6.379995, -0.016038, 0.110000, -0.066666
6.399995, -0.007404, 0.110000, -0.076427
6.419995, -0.004495, 0.110000, -0.068747
6.439995, -0.001399, -0.107420, -0.068177
6.459995, -0.005568, -0.100862, -0.069408
6.479995, -0.004897, -0.099441, -0.077387
6.499995, -0.005121, -0.107930, -0.074471
6.519995, -0.001446, 0.110000, -0.073544
6.539995, 0.004116, -0.106726, -0.072534
6.559995, 0.000854, -0.103323, -0.069694
6.579995, -0.002691, -0.103939, -0.074375
6.599995, -0.006594, -0.109422, -0.078104
6.619995, -0.001407, 0.110000, -0.084088
6.639995, 0.008618, -0.107740, -0.082204
6.659995, 0.008784, -0.108831, -0.074656
6.679995, -0.001334, 0.110000, -0.073619
6.699995, -0.007190, 0.110000, -0.083203
6.719995, -0.004938, 0.110000, -0.089567
6.739995, -0.000418, 0.110000, -0.087505
6.759995, 0.000106, 0.110000, -0.084107
6.779994, -0.006241, 0.110000, -0.084536
6.799994, -0.011720, 0.110000, -0.090161
6.819994, -0.017308, 0.110000, -0.093890
6.839994, -0.013155, 0.110000, -0.100365
6.859994, 0.004631, 0.110000, -0.102243
6.879994, -0.001379, 0.110000, -0.087820
6.899994, -0.007437, 0.110000, -0.094715
6.919994, -0.008602, 0.110000, -0.102455
6.939994, -0.009451, 0.110000, -0.102813
6.959994, -0.009493, 0.110000, -0.105470
6.979994, -0.004479, 0.110000, -0.109474
6.999994, -0.007688, 0.110000, -0.104676
7.019994, -0.014091, 0.110000, -0.103765
7.039994, -0.003193, 0.110000, -0.108212
7.059994, -0.001791, 0.110000, -0.093294
7.079994, -0.000854, 0.110000, -0.091079
7.099994, -0.015668, 0.110000, -0.087639
7.119994, -0.021501, 0.110000, -0.100224
7.139994, -0.017950, 0.110000, -0.106683
7.159994, -0.004023, 0.110000, 0.110000
7.179994, 0.006125, -0.105159, -0.105344
7.199994, -0.002348, 0.110000, -0.098013
7.219994, -0.003988, 0.110000, -0.105458
7.239994, -0.004284, 0.110000, -0.103182
7.259994, -0.004246, 0.110000, -0.099989
7.279994, -0.003824, 0.110000, -0.098737
7.299994, -0.011710, 0.110000, -0.097337
7.319994, -0.008340, 0.110000, -0.106427
7.339994, -0.009704, 0.110000, -0.101105
7.359994, 0.000661, 0.110000, -0.103118
7.379994, -0.002306, 0.110000, -0.091285
7.399994, -0.012740, 0.110000, -0.091733
7.419994, -0.008456, 0.110000, -0.098561
7.439994, -0.003640, 0.110000, -0.091298
7.459994, 0.005560, 0.110000, -0.088344
7.479994, 0.003726, 0.110000, -0.081635
7.499994, -0.001006, 0.110000, -0.083388
7.519994, -0.009894, 0.110000, -0.082385
7.539994, -0.005668, 0.110000, -0.087395
7.559994, 0.007440, 0.110000, -0.086008
7.579994, 0.003906, 0.110000, -0.074641
7.599994, -0.006515, 0.110000, -0.075235
7.619994, -0.015393, 0.110000, -0.082744
7.639994, 0.001077, 0.110000, -0.093947
7.659994, 0.001465, 0.110000, -0.079066
7.679994, 0.002048, 0.110000, -0.083536
7.699994, -0.001332, 0.110000, -0.085815
7.719994, -0.012026, 0.110000, -0.087043
7.739994, -0.006381, 0.110000, -0.096523
7.759994, 0.001464, 0.110000, -0.095073
7.779994, -0.001057, 0.110000, -0.091228
7.799994, -0.006915, 0.110000, -0.093319
7.819993, -0.011883, 0.110000, -0.096686
7.839993, -0.002312, 0.110000, -0.102509
7.859993, 0.012988, 0.110000, -0.097816
7.879993, 0.053082, 0.110000, -0.086902
7.899993, 0.105431, -0.063777, -0.064682
7.919993, 0.110000, -0.008343, -0.034287
7.939993, 0.110000, 0.020313, -0.015600
7.959993, 0.110000, 0.029686, 0.007117
7.979993, 0.039122, 0.010298, 0.023696
7.999993, 0.027519, 0.012716, -0.044367
8.019994, -0.000503, -0.017655, -0.038233
8.039994, -0.015981, -0.049074, -0.045834
8.059995, -0.034946, -0.071370, -0.042937
8.079995, -0.035871, -0.081647, -0.049044
8.099996, -0.039510, -0.094261, -0.037087
8.119996, -0.042602, -0.104393, -0.030150
8.139997, -0.030110, -0.106051, -0.030091
8.159997, -0.045768, 0.110000, -0.016662
8.179997, -0.047737, -0.103971, -0.039438
8.199998, -0.032072, -0.086718, -0.056919
8.219998, -0.031839, -0.090919, -0.050390
8.239999, -0.031900, -0.096495, -0.060576
8.259999, -0.010026, -0.097712, -0.073486
8.280000, -0.013009, 0.110000, -0.057159
8.300000, -0.015718, 0.110000, -0.065095
8.320001, -0.011352, 0.110000, -0.073395
8.340001, -0.018642, 0.110000, -0.071386
8.360002, -0.024437, 0.110000, -0.081784
8.380002, -0.033657, 0.110000, -0.087439
8.400002, -0.027409, 0.110000, -0.101477
8.420003, -0.007625, 0.110000, -0.103307
8.440003, -0.002967, 0.110000, -0.085748
8.460004, -0.008394, 0.110000, -0.079562
8.480004, -0.018587, 0.110000, -0.077965
8.500005, -0.010648, 0.110000, -0.083079
8.520005, -0.013047, 0.110000, -0.068212
8.540006, -0.014040, 0.110000, -0.068492
8.560006, -0.002373, 0.110000, -0.073492
8.580007, -0.010651, 0.110000, -0.063664
8.600007, -0.019607, 0.110000, -0.069829
8.620008, -0.017605, 0.110000, -0.078636
8.640008, 0.000077, 0.110000, -0.083645
8.660008, -0.001087, 0.110000, -0.071510
8.680009, 0.004337, 0.110000, -0.078511
8.700009, -0.010270, 0.110000, -0.071022
8.720010, -0.014135, 0.110000, -0.082951
8.740010, -0.001353, 0.110000, -0.086801
8.760011, -0.002443, 0.110000, -0.072596
8.780011, -0.010763, 0.110000, -0.073171
8.800012, -0.018298, 0.110000, -0.084283
8.820012, -0.011418, 0.110000, -0.095587
8.840013, -0.012633, 0.110000, -0.090062
8.860013, 0.003179, -0.102257, -0.098928
8.880013, 0.001727, -0.098911, -0.089247
8.900014, 0.000320, -0.105849, -0.093134
8.920014, 0.000683, 0.110000, -0.092339
8.940015, 0.001697, 0.110000, -0.089380
8.960015, 0.000356, 0.110000, -0.089622
8.980016, -0.002787, 0.110000, -0.091104
9.000016, -0.005827, 0.110000, -0.093277
9.020017, -0.005697, 0.110000, -0.094376
9.040017, -0.003548, 0.110000, -0.093471
9.060018, 0.008134, 0.110000, -0.093258
9.080018, 0.000925, 0.110000, -0.081975
9.100019, -0.001276, 0.110000, -0.088052
9.120019, -0.005294, 0.110000, -0.086325
9.140019, -0.002983, 0.110000, -0.089792
9.160020, 0.001939, 0.110000, -0.089864
9.180020, -0.002458, 0.110000, -0.085088
9.200021, -0.007709, 0.110000, -0.087328
9.220021, -0.013377, 0.110000, -0.088570
9.240022, -0.005537, 0.110000, -0.093108
9.260022, 0.003818, 0.110000, -0.087207
9.280023, 0.001787, 0.110000, -0.077953
9.300023, -0.006609, 0.110000, -0.077756
9.320024, -0.009585, 0.110000, -0.082924
9.340024, -0.008722, 0.110000, -0.082509
9.360024, -0.006518, 0.110000, -0.083441
9.380025, -0.000660, 0.110000, -0.086462
9.400025, -0.002520, 0.110000, -0.082403
9.420026, -0.012335, 0.110000, -0.081637
9.440026, -0.007676, 0.110000, -0.091017
9.460027, -0.001926, 0.110000, -0.088396
9.480027, 0.004275, 0.110000, -0.086897
9.500028, -0.003707, 0.110000, -0.079523
9.520028, -0.012832, 0.110000, -0.081939
9.540029, -0.007785, 0.110000, -0.085090
9.560029, -0.003895, 0.110000, -0.077233
9.580029, 0.000977, 0.110000, -0.075355
9.600030, -0.005957, 0.110000, -0.072487
9.620030, -0.011532, 0.110000, -0.082793
9.640031, -0.017034, 0.110000, -0.088619
9.660031, -0.008930, -0.109978, -0.099600
9.680032, 0.006032, -0.093874, -0.102152
9.700032, 0.000433, -0.100471, -0.090502
9.720033, 0.002494, 0.110000, -0.096240
9.740033, 0.002042, 0.110000, -0.096663
9.760034, 0.002334, 0.110000, -0.095784
9.780034, 0.000722, 0.110000, -0.094228
9.800035, -0.007309, 0.110000, -0.094317
9.820035, -0.009981, 0.110000, -0.099685
9.840035, -0.012967, 0.110000, -0.099672
9.860036, -0.013494, 0.110000, -0.103740
9.880036, 0.002859, -0.099182, 0.110000
9.900037, 0.000935, -0.104132, -0.098367
9.920037, -0.003410, 0.110000, -0.096297
9.940038, 0.000251, 0.110000, -0.097683
9.960038, -0.002492, 0.110000, -0.093017
9.980039, 0.003367, 0.110000, -0.098493
10.000039, -0.003717, 0.110000, -0.091504
10.020040, -0.010518, 0.110000, -0.093769
10.040040, -0.006670, 0.110000, -0.096881
10.060040, -0.001115, 0.110000, -0.092732
10.080041, 0.000384, 0.110000, -0.089669
10.100041, -0.008671, 0.110000, -0.088157
10.120042, -0.009978, 0.110000, -0.095852
10.140042, -0.004852, 0.110000, -0.096670
10.160043, -0.003835, 0.110000, -0.091934
10.180043, 0.001095, 0.110000, -0.094554
10.200044, -0.002608, 0.110000, -0.089949
10.220044, -0.008996, 0.110000, -0.087885
10.240045, -0.006783, 0.110000, -0.088307
10.260045, -0.008812, 0.110000, -0.084439
10.280046, -0.002570, -0.106224, -0.090778
10.300046, -0.004733, -0.102727, -0.086962
10.320046, -0.004573, 0.110000, -0.087245
10.340047, 0.002263, 0.110000, -0.085237
10.360047, 0.007586, 0.110000, -0.077575
10.380048, 0.007793, 0.110000, -0.072415
10.400048, 0.004644, 0.110000, -0.071981
10.420049, -0.000825, 0.110000, -0.072771
10.440049, -0.003563, 0.110000, -0.074217
10.460050, 0.001050, 0.110000, -0.074291
10.480050, -0.005745, 0.110000, -0.068930
10.500051, -0.006469, 0.110000, -0.076592
10.520051, -0.007863, 0.110000, -0.073919
10.540051, -0.011965, 0.110000, -0.073763
10.560052, 0.001142, 0.110000, -0.081433
10.580052, 0.003813, 0.110000, -0.071720
10.600053, -0.006735, 0.110000, -0.067910
10.620053, -0.010368, 0.110000, -0.075114
10.640054, -0.014739, 0.110000, -0.076269
10.660054, -0.001345, 0.110000, -0.083875
10.680055, -0.001780, -0.108494, -0.072968
10.700055, -0.006510, -0.108701, -0.072517
10.720056, -0.006969, 0.110000, -0.073502
10.740056, -0.004679, 0.110000, -0.069614
10.760056, -0.000212, 0.110000, -0.067493
10.780057, 0.000827, -0.105006, -0.066115
10.800057, -0.000606, -0.100993, -0.067845
10.820058, -0.005356, -0.106377, -0.070390
10.840058, -0.005797, 0.110000, -0.075814
10.860059, 0.006246, -0.103317, -0.080131
10.880059, 0.007484, -0.100797, -0.069733
10.900060, 0.000427, -0.105775, -0.067318
10.920060, -0.004745, 0.110000, -0.071340
10.940061, -0.005415, 0.110000, -0.075096
10.960061, 0.002233, 0.110000, -0.077825
10.980062, 0.005772, -0.104226, -0.073746
11.000062, -0.001811, -0.106809, -0.071048
11.020062, -0.003700, 0.110000, -0.078692
11.040063, -0.005200, 0.110000, -0.078609
11.060063, 0.004199, 0.110000, -0.082775
11.080064, 0.004385, 0.110000, -0.071769
11.100064, -0.006650, 0.110000, -0.069518
11.120065, -0.006410, 0.110000, -0.081359
11.140065, -0.010743, 0.110000, -0.078555
11.160066, -0.007272, 0.110000, -0.080510
11.180066, -0.000771, 0.110000, -0.079302
11.200067, -0.001674, -0.106060, -0.076262
11.220067, -0.005012, -0.105475, -0.079526
11.240067, -0.010980, 0.110000, -0.082581
11.260068, -0.002859, 0.110000, -0.092941
11.280068, 0.003451, -0.107616, -0.088203
11.300069, 0.001780, -0.108547, -0.081721
11.320069, 0.000875, -0.109600, -0.084383
11.340070, -0.007001, 0.110000, -0.081642
11.360070, -0.009798, 0.110000, -0.082423
11.380071, -0.006619, 0.110000, -0.084451
11.400071, -0.002659, -0.107816, -0.085269
11.420072, -0.004870, -0.101895, -0.084962
11.440072, -0.010273, -0.105804, -0.088303
11.460073, -0.008714, -0.108494, -0.094526
11.480073, 0.007455, -0.103295, -0.097529
11.500073, 0.008796, -0.103681, -0.084210
11.520074, 0.001787, -0.108575, -0.082597
11.540074, -0.004484, 0.110000, -0.086635
11.560075, -0.011514, 0.110000, -0.086357
11.580075, -0.005471, 0.110000, -0.088817
11.600076, 0.005742, -0.109760, -0.085340
11.620076, 0.005246, -0.109592, -0.073338
11.640077, -0.004288, 0.110000, -0.069088
11.660077, -0.011840, 0.110000, -0.073511
11.680078, -0.010696, 0.110000, -0.078370
11.700078, 0.002561, 0.110000, -0.080614
11.720078, 0.005644, -0.107077, -0.069846
11.740079, -0.004289, 0.110000, -0.066554
11.760079, -0.006106, 0.110000, -0.075672
11.780080, -0.009625, 0.110000, -0.073881
11.800080, -0.008779, 0.110000, -0.076452
11.820081, 0.000067, -0.108976, -0.078935
11.840081, -0.003923, -0.103933, -0.074113
11.860082, -0.010040, -0.106590, -0.081473
11.880082, -0.012571, -0.109406, -0.089624
11.900083, 0.001483, -0.104387, -0.098137
11.920083, 0.009609, -0.102829, -0.088898
11.940084, 0.004321, 0.110000, -0.079332
11.960084, -0.005495, 0.110000, -0.079050
11.980084, -0.015055, 0.110000, -0.082608
12.000085, -0.003656, 0.110000, -0.090454
12.020085, -0.006115, 0.110000, -0.078172
12.040086, -0.005440, 0.110000, -0.083395
12.060086, -0.006920, -0.105177, -0.086111
12.080087, -0.007731, 0.110000, -0.084896
12.100087, -0.011281, 0.110000, -0.082601
12.120088, -0.002434, -0.108875, -0.088997
12.140088, 0.003509, -0.098831, -0.084595
