t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 484.000000, -7917.000000, -2009.000000, -83.000000, 134.000000, 48.000000, 0.020000, 425.000000, -8239.000000, -11344.000000, -257.000000, 203.000000, -7.000000, 0.020000, -13893.000000, 46.000000, -7169.000000, -40.000000, 170.000000, 92.000000, 0.020000, -13998.000000, 494.000000, -7468.000000, 16.000000, 75.000000, -90.000000, 0.020000, -7934.000000, -14129.000000, 945.000000, -89.000000, 93.000000, 192.000000, 0.020000, -7813.000000, -14148.000000, 2479.000000, 28.000000, 91.000000, 112.000000
0.040000, 510.000000, -7926.000000, -2051.000000, -61.000000, 143.000000, 40.000000, 0.040000, 425.000000, -8252.000000, -11324.000000, -258.000000, 216.000000, -8.000000, 0.040000, -13926.000000, 16.000000, -7157.000000, -48.000000, 160.000000, 90.000000, 0.040000, -14018.000000, 475.000000, -7528.000000, 14.000000, 62.000000, -98.000000, 0.040000, -7908.000000, -14137.000000, 976.000000, -80.000000, 85.000000, 181.000000, 0.040000, -7795.000000, -14157.000000, 2441.000000, 28.000000, 88.000000, 114.000000
0.060000, 527.000000, -7939.000000, -2079.000000, -81.000000, 124.000000, 43.000000, 0.060000, 443.000000, -8249.000000, -11302.000000, -251.000000, 207.000000, -17.000000, 0.060000, -13913.000000, 36.000000, -7162.000000, -30.000000, 165.000000, 87.000000, 0.060000, -14019.000000, 479.000000, -7473.000000, 28.000000, 67.000000, -96.000000, 0.060000, -7924.000000, -14143.000000, 961.000000, -85.000000, 88.000000, 181.000000, 0.060000, -7785.000000, -14168.000000, 2496.000000, 30.000000, 105.000000, 107.000000
0.080000, 522.000000, -7910.000000, -2055.000000, -79.000000, 131.000000, 36.000000, 0.080000, 437.000000, -8235.000000, -11307.000000, -258.000000, 208.000000, -6.000000, 0.080000, -13903.000000, 50.000000, -7138.000000, -51.000000, 176.000000, 91.000000, 0.080000, -14003.000000, 476.000000, -7491.000000, 22.000000, 79.000000, -101.000000, 0.080000, -7940.000000, -14112.000000, 964.000000, -75.000000, 87.000000, 198.000000, 0.080000, -7795.000000, -14153.000000, 2485.000000, 20.000000, 113.000000, 116.000000
0.100000, 511.000000, -7936.000000, -2021.000000, -78.000000, 144.000000, 37.000000, 0.100000, 431.000000, -8250.000000, -11361.000000, -253.000000, 207.000000, -9.000000, 0.100000, -13935.000000, 47.000000, -7201.000000, -52.000000, 174.000000, 90.000000, 0.100000, -14020.000000, 490.000000, -7502.000000, 7.000000, 75.000000, -95.000000, 0.100000, -7907.000000, -14143.000000, 1011.000000, -75.000000, 89.000000, 196.000000, 0.100000, -7798.000000, -14153.000000, 2482.000000, 29.000000, 100.000000, 116.000000
0.120000, 511.000000, -7933.000000, -2041.000000, -84.000000, 144.000000, 34.000000, 0.120000, 437.000000, -8265.000000, -11335.000000, -267.000000, 206.000000, -4.000000, 0.120000, -13924.000000, 23.000000, -7212.000000, -54.000000, 168.000000, 89.000000, 0.120000, -14016.000000, 475.000000, -7514.000000, 20.000000, 76.000000, -105.000000, 0.120000, -7912.000000, -14146.000000, 941.000000, -85.000000, 83.000000, 174.000000, 0.120000, -7794.000000, -14152.000000, 2441.000000, 34.000000, 95.000000, 108.000000
0.140000, 556.000000, -7897.000000, -2060.000000, -77.000000, 123.000000, 47.000000, 0.140000, 429.000000, -8247.000000, -11364.000000, -260.000000, 214.000000, -12.000000, 0.140000, -13929.000000, 50.000000, -7184.000000, -51.000000, 170.000000, 89.000000, 0.140000, -14026.000000, 487.000000, -7496.000000, 25.000000, 70.000000, -96.000000, 0.140000, -7923.000000, -14143.000000, 969.000000, -88.000000, 89.000000, 177.000000, 0.140000, -7821.000000, -14147.000000, 2466.000000, 29.000000, 103.000000, 104.000000
0.160000, 528.000000, -7926.000000, -2059.000000, -66.000000, 144.000000, 30.000000, 0.160000, 428.000000, -8248.000000, -11357.000000, -256.000000, 223.000000, -14.000000, 0.160000, -13907.000000, 7.000000, -7190.000000, -47.000000, 175.000000, 92.000000, 0.160000, -14005.000000, 487.000000, -7511.000000, 22.000000, 75.000000, -90.000000, 0.160000, -7931.000000, -14142.000000, 944.000000, -87.000000, 85.000000, 183.000000, 0.160000, -7802.000000, -14149.000000, 2472.000000, 23.000000, 99.000000, 106.000000
0.180000, 506.000000, -7915.000000, -2040.000000, -71.000000, 137.000000, 24.000000, 0.180000, 449.000000, -8223.000000, -11331.000000, -250.000000, 220.000000, -21.000000, 0.180000, -13935.000000, 34.000000, -7175.000000, -41.000000, 171.000000, 93.000000, 0.180000, -14010.000000, 471.000000, -7514.000000, 14.000000, 75.000000, -92.000000, 0.180000, -7905.000000, -14141.000000, 948.000000, -88.000000, 90.000000, 195.000000, 0.180000, -7798.000000, -14165.000000, 2439.000000, 22.000000, 107.000000, 114.000000
0.200000, 503.000000, -7917.000000, -2065.000000, -78.000000, 140.000000, 40.000000, 0.200000, 440.000000, -8246.000000, -11338.000000, -257.000000, 214.000000, -10.000000, 0.200000, -13895.000000, 56.000000, -7207.000000, -52.000000, 179.000000, 89.000000, 0.200000, -14001.000000, 479.000000, -7485.000000, 14.000000, 65.000000, -97.000000, 0.200000, -7930.000000, -14132.000000, 940.000000, -89.000000, 82.000000, 184.000000, 0.200000, -7796.000000, -14145.000000, 2465.000000, 23.000000, 94.000000, 108.000000
0.220000, 514.000000, -7936.000000, -2046.000000, -84.000000, 136.000000, 48.000000, 0.220000, 449.000000, -8231.000000, -11355.000000, -259.000000, 209.000000, -3.000000, 0.220000, -13919.000000, 41.000000, -7178.000000, -49.000000, 177.000000, 91.000000, 0.220000, -14036.000000, 496.000000, -7472.000000, 27.000000, 65.000000, -95.000000, 0.220000, -7927.000000, -14149.000000, 974.000000, -79.000000, 80.000000, 180.000000, 0.220000, -7801.000000, -14161.000000, 2462.000000, 26.000000, 105.000000, 111.000000
