time, x1__dd, x2__dd, y1__dd, y2__dd, phi1__d, phi2__d
0.020000, 794.000000, 928.000000, 16400.000000, 16282.000000, -120.000000, 38.000000
0.040000, 880.000000, 946.000000, 16386.000000, 16350.000000, -127.000000, 42.000000
0.060000, 864.000000, 1022.000000, 16356.000000, 16380.000000, -118.000000, 34.000000
0.080000, 868.000000, 1064.000000, 16452.000000, 16386.000000, -141.000000, 22.000000
0.100000, 818.000000, 868.000000, 16416.000000, 16368.000000, -147.000000, 32.000000
0.120000, 910.000000, 880.000000, 16482.000000, 16392.000000, -126.000000, 39.000000
0.140000, 804.000000, 978.000000, 16382.000000, 16412.000000, -137.000000, 36.000000
0.160000, 866.000000, 1020.000000, 16376.000000, 16354.000000, -137.000000, 15.000000
0.180000, 796.000000, 838.000000, 16462.000000, 16344.000000, -140.000000, 25.000000
0.200000, 720.000000, 954.000000, 16404.000000, 16312.000000, -139.000000, 28.000000
0.220000, 818.000000, 976.000000, 16408.000000, 16406.000000, -146.000000, 34.000000
0.240000, 764.000000, 950.000000, 16390.000000, 16366.000000, -136.000000, 38.000000
0.260000, 848.000000, 828.000000, 16408.000000, 16228.000000, -148.000000, 32.000000
0.280000, 838.000000, 1014.000000, 16430.000000, 16392.000000, -126.000000, 38.000000
0.300000, 740.000000, 1008.000000, 16404.000000, 16288.000000, -122.000000, 49.000000
0.320000, 754.000000, 994.000000, 16454.000000, 16344.000000, -125.000000, 51.000000
0.340000, 882.000000, 868.000000, 16330.000000, 16380.000000, -121.000000, 53.000000
0.360000, 922.000000, 982.000000, 16424.000000, 16428.000000, -130.000000, 31.000000
0.380000, 856.000000, 982.000000, 16384.000000, 16292.000000, -130.000000, 43.000000
0.400000, 832.000000, 984.000000, 16442.000000, 16382.000000, -116.000000, 35.000000
0.420000, 864.000000, 878.000000, 16354.000000, 16352.000000, -137.000000, 26.000000
0.440000, 858.000000, 996.000000, 16420.000000, 16376.000000, -145.000000, 33.000000
0.460000, 770.000000, 860.000000, 16360.000000, 16348.000000, -139.000000, 34.000000
0.480000, 800.000000, 972.000000, 16364.000000, 16340.000000, -127.000000, 49.000000
0.500000, 918.000000, 924.000000, 16376.000000, 16314.000000, -131.000000, 47.000000
0.520000, 862.000000, 994.000000, 16440.000000, 16304.000000, -130.000000, 30.000000
0.540000, 888.000000, 1014.000000, 16386.000000, 16380.000000, -129.000000, 38.000000
0.560000, 834.000000, 966.000000, 16446.000000, 16318.000000, -145.000000, 38.000000
0.580000, 920.000000, 1026.000000, 16414.000000, 16338.000000, -142.000000, 34.000000
0.600000, 736.000000, 896.000000, 16408.000000, 16310.000000, -128.000000, 19.000000
0.620000, 798.000000, 900.000000, 16480.000000, 16330.000000, -137.000000, 37.000000
0.640000, 846.000000, 986.000000, 16452.000000, 16336.000000, -122.000000, 41.000000
0.660000, 758.000000, 832.000000, 16376.000000, 16484.000000, -136.000000, 38.000000
0.680000, 912.000000, 926.000000, 16406.000000, 16406.000000, -133.000000, 43.000000
0.700000, 834.000000, 848.000000, 16396.000000, 16298.000000, -143.000000, 33.000000
0.720000, 728.000000, 846.000000, 16372.000000, 16350.000000, -133.000000, 38.000000
0.740000, 872.000000, 894.000000, 16348.000000, 16334.000000, -140.000000, 32.000000
0.760000, 876.000000, 798.000000, 16468.000000, 16342.000000, -118.000000, 26.000000
0.780000, 748.000000, 1050.000000, 16406.000000, 16410.000000, -136.000000, 17.000000
0.800000, 828.000000, 886.000000, 16474.000000, 16368.000000, -132.000000, 38.000000
0.820000, 814.000000, 932.000000, 16404.000000, 16370.000000, -141.000000, 25.000000
0.840000, 856.000000, 946.000000, 16444.000000, 16380.000000, -129.000000, 18.000000
0.860000, 878.000000, 902.000000, 16438.000000, 16400.000000, -127.000000, 37.000000
0.880000, 850.000000, 992.000000, 16382.000000, 16368.000000, -134.000000, 42.000000
0.900000, 816.000000, 864.000000, 16364.000000, 16276.000000, -155.000000, 33.000000
0.920000, 844.000000, 962.000000, 16410.000000, 16356.000000, -140.000000, 27.000000
0.940000, 850.000000, 842.000000, 16352.000000, 16388.000000, -137.000000, 36.000000
0.960000, 780.000000, 838.000000, 16472.000000, 16480.000000, -140.000000, 40.000000
0.980000, 826.000000, 978.000000, 16322.000000, 16382.000000, -121.000000, 34.000000
1.000000, 848.000000, 914.000000, 16406.000000, 16380.000000, -124.000000, 40.000000
1.020000, 808.000000, 1058.000000, 16354.000000, 16304.000000, -115.000000, 38.000000
1.040000, 806.000000, 866.000000, 16424.000000, 16296.000000, -121.000000, 46.000000
1.060000, 824.000000, 880.000000, 16404.000000, 16374.000000, -128.000000, 49.000000
1.080000, 790.000000, 976.000000, 16310.000000, 16366.000000, -123.000000, 36.000000
1.100000, 782.000000, 1000.000000, 16326.000000, 16346.000000, -122.000000, 29.000000
1.120000, 946.000000, 926.000000, 16456.000000, 16406.000000, -139.000000, 39.000000
1.140000, 848.000000, 844.000000, 16400.000000, 16362.000000, -149.000000, 32.000000
1.159999, 872.000000, 994.000000, 16410.000000, 16442.000000, -128.000000, 38.000000
1.179999, 812.000000, 1026.000000, 16388.000000, 16426.000000, -143.000000, 35.000000
1.199999, 786.000000, 890.000000, 16340.000000, 16344.000000, -136.000000, 36.000000
1.219999, 906.000000, 1020.000000, 16376.000000, 16362.000000, -147.000000, 23.000000
1.239999, 870.000000, 898.000000, 16450.000000, 16388.000000, -138.000000, 34.000000
1.259999, 782.000000, 964.000000, 16416.000000, 16354.000000, -138.000000, 34.000000
1.279999, 800.000000, 992.000000, 16442.000000, 16398.000000, -148.000000, 34.000000
1.299999, 838.000000, 842.000000, 16370.000000, 16368.000000, -122.000000, 30.000000
1.319999, 778.000000, 904.000000, 16438.000000, 16334.000000, -113.000000, 33.000000
1.339999, 744.000000, 806.000000, 16380.000000, 16272.000000, -124.000000, 33.000000
1.359999, 848.000000, 956.000000, 16418.000000, 16410.000000, -133.000000, 32.000000
1.379999, 818.000000, 1028.000000, 16416.000000, 16322.000000, -134.000000, 26.000000
1.399999, 760.000000, 980.000000, 16460.000000, 16352.000000, -138.000000, 30.000000
1.419999, 802.000000, 866.000000, 16460.000000, 16378.000000, -139.000000, 32.000000
1.439999, 798.000000, 910.000000, 16454.000000, 16308.000000, -121.000000, 30.000000
1.459999, 804.000000, 900.000000, 16416.000000, 16374.000000, -140.000000, 43.000000
1.479999, 882.000000, 966.000000, 16460.000000, 16290.000000, -137.000000, 41.000000
1.499999, 858.000000, 1030.000000, 16414.000000, 16318.000000, -146.000000, 29.000000
1.519999, 758.000000, 952.000000, 16474.000000, 16414.000000, -136.000000, 30.000000
1.539999, 870.000000, 978.000000, 16410.000000, 16312.000000, -129.000000, 24.000000
1.559999, 886.000000, 986.000000, 16366.000000, 16412.000000, -138.000000, 43.000000
1.579999, 800.000000, 998.000000, 16340.000000, 16338.000000, -132.000000, 23.000000
1.599999, 854.000000, 880.000000, 16348.000000, 16372.000000, -140.000000, 33.000000
1.619999, 844.000000, 868.000000, 16426.000000, 16362.000000, -130.000000, 32.000000
1.639999, 794.000000, 834.000000, 16384.000000, 16316.000000, -122.000000, 37.000000
1.659999, 758.000000, 1004.000000, 16330.000000, 16386.000000, -126.000000, 57.000000
1.679999, 896.000000, 900.000000, 16322.000000, 16360.000000, -143.000000, 34.000000
1.699999, 822.000000, 930.000000, 16420.000000, 16412.000000, -131.000000, 55.000000
